order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-101696,2026-03-26,South,Bengaluru,Running Sneakers,Fashion,1,2878,2878,CUST-22378,App
UK-2026-103525,2026-05-07,South,Hyderabad,Leather Wallet,Fashion,1,886,886,CUST-54209,App
UK-2026-102678,2026-04-02,Central,Indore,Modern Wall Clock,Home & Kitchen,1,775,775,CUST-24421,Website
UK-2026-103038,2026-04-24,West,Surat,Smart Watch X2,Electronics,3,4435,13305,CUST-89049,App
UK-2026-104782,2026-06-24,West,Ahmedabad,Ionic Hair Dryer,Beauty,1,1879,1879,CUST-54968,App
UK-2026-103302,2026-05-22,South,Kochi,Running Sneakers,Fashion,1,2876,2876,CUST-34932,App
UK-2026-101614,2026-03-23,West,Mumbai,Mixer Grinder 750W,Home & Kitchen,4,3335,13340,CUST-58892,App
UK-2026-102051,2026-03-29,North,Noida,Cotton Kurta Set,Fashion,1,1248,,CUST-17142,App
UK-2026-100994,2026-02-09,North,Noida,Leather Wallet,Fashion,1,878,878,CUST-57116,Marketplace
UK-2026-101211,2026-02-21,East,Bhubaneswar,Running Sneakers,Fashion,1,2800,2800,CUST-56131,App
UK-2026-101450,2026-02-03,South,Kochi,Slim Fit Jeans,Fashion,1,1534,1534,CUST-30394,App
UK-2026-104289,2026-06-20,North,Delhi,Ultrabook Air 14,Electronics,1,31202,31202,CUST-25987,Website
UK-2026-103112,2026-05-16,West,Surat,Wireless Earbuds Pro,Electronics,1,2920,2920,CUST-42166,Website
UK-2026-100971,2026-02-15,West,Mumbai,Robot Vacuum R7,Home & Kitchen,1,19466,19466,CUST-52706,Marketplace
UK-2026-104974,2026-06-23,West,Pune,Bluetooth Speaker Mini,Electronics,1,1448,1448,CUST-61457,Marketplace
UK-2026-101598,2026-03-25,North,Gurugram,Wireless Earbuds Pro,Electronics,1,3025,3025,CUST-23021,Website
UK-2026-102573,2026-04-17,West,Pune,Makeup Brush Set,Beauty,2,1278,2556,CUST-16598,Website
UK-2026-102465,2026-04-25,South,Bengaluru,Wireless Earbuds Pro,Electronics,1,3099,3099,CUST-78616,Marketplace
UK-2026-104497,2026-06-11,North,Chandigarh,Slim Fit Jeans,Fashion,1,1551,1551,CUST-73689,App
UK-2026-101928,2026-03-23,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,1,1094,1094,CUST-19716,App
UK-2026-100272,2026-01-20,Central,Indore,Mirrorless Camera Lite,Electronics,2,28564,57128,CUST-77578,App
UK-2026-104054,2026-06-22,West,Pune,Smart Watch X2,Electronics,1,4586,4586,CUST-32952,Marketplace
UK-2026-102985,2026-04-14,West,Mumbai,Running Sneakers,Fashion,1,2670,2670,CUST-59683,Website
UK-2026-103831,2026-05-06,,Hyderabad,Ethnic Dupatta,Fashion,2,476,952,CUST-36332,App
UK-2026-104567,2026-06-23,West,Ahmedabad,Bluetooth Speaker Mini,Electronics,1,1473,1473,CUST-85360,Website
UK-2026-100801,2026-02-01,Central,Indore,Smart Watch X2,Electronics,1,4283,4283,CUST-63613,Website
UK-2026-100243,2026-01-06,West,Surat,Leather Wallet,Fashion,1,896,896,CUST-54561,App
UK-2026-102449,2026-04-23,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,1,2870,2870,CUST-66933,App
UK-2026-100775,2026-02-18,South,Kochi,Football Size 5,Sports,1,873,873,CUST-74639,App
UK-2026-101990,2026-03-11,East,Guwahati,Wireless Earbuds Pro,Electronics,2,3097,6194,CUST-28013,Website
UK-2026-104990,2026-06-30,South,Cochin,Power Bank 20000mAh,Electronics,1,1810,1810,CUST-56133,App
UK-2026-101549,2026-03-11,South,Chennai,Cycling Helmet,Sports,1,1675,1675,CUST-51026,Website
UK-2026-100662,2026-01-15,South,Bengaluru,43-inch Smart TV,Electronics,1,26783,26783,CUST-37204,App
UK-2026-100118,2026-01-27,South,Kochi,Eau de Parfum 100ml,Beauty,1,1930,1930,CUST-71687,App
UK-2026-102466,2026-04-07,South,Chennai,Cricket Bat English Willow,Sports,2,8682,17364,CUST-19250,App
UK-2026-102154,2026-03-22,North,Gurugram,Badminton Racket Set,Sports,1,2510,2510,CUST-56247,App
UK-2026-100535,2026-01-31,Central,Nagpur,Beard Grooming Kit,Beauty,1,989,989,CUST-88105,Marketplace
UK-2026-100289,2026-01-02,West,Mumbai,Dinner Set 24pc,Home & Kitchen,2,2413,4826,CUST-91341,Website
UK-2026-101220,2026-02-06,North,Noida,Electric Kettle 1.5L,Home & Kitchen,1,1124,1124,CUST-10210,Website
UK-2026-102859,2026-04-05,North,Gurugram,Slim Fit Jeans,Fashion,2,1608,3216,CUST-80044,Website
UK-2026-102984,2026-04-29,North,Gurgaon,Formal Shirt,Fashion,1,1100,1100,CUST-81262,Website
UK-2026-103492,2026-05-05,North,Delhi,Ultrabook Air 14,Electronics,1,30332,30332,CUST-13831,Website
UK-2026-101480,2026-03-12,,Chandigarh,Smart Watch X2,Electronics,2,4647,9294,CUST-53304,Marketplace
UK-2026-102200,2026-03-12,West,Pune,Slim Fit Jeans,Fashion,1,1611,1611,CUST-61610,Website
UK-2026-103562,2026-05-17,West,Mumbai,Face Wash Combo,Beauty,1,452,452,CUST-52559,Website
UK-2026-100661,2026-01-13,East,Kolkata,Electric Kettle 1.5L,Home & Kitchen,1,1084,1084,CUST-73713,App
UK-2026-101391,2026-02-13,South,Hyderabad,Smart Watch X2,Electronics,1,4334,4334,CUST-48753,Website
UK-2026-104612,2026-06-15,South,Bengaluru,Mirrorless Camera Lite,Electronics,1,28835,28835,CUST-81687,App
UK-2026-100763,2026-02-21,North,Chandigarh,Noise-Cancelling Headphones,Electronics,1,8803,8803,CUST-53002,App
UK-2026-103636,2026-05-23,North,Gurugram,Ultrabook Air 14,Electronics,3,31109,93327,CUST-96704,Marketplace
UK-2026-101267,2026-02-08,East,Kolkata,Ionic Hair Dryer,Beauty,2,1868,3736,CUST-90090,App
UK-2026-103565,2026-05-04,West,Ahmedabad,Denim Jacket,Fashion,1,2226,2226,CUST-23162,Website
UK-2026-103794,2026-05-08,North,Chandigarh,Slim Fit Jeans,Fashion,1,1567,1567,CUST-70011,App
UK-2026-104968,2026-06-17,West,Mumbai,Wireless Earbuds Pro,Electronics,1,2992,2992,CUST-99205,Marketplace
UK-2026-101495,2026-03-27,South,Bengaluru,Slim Fit Jeans,Fashion,2,1668,3336,CUST-36532,App
UK-2026-103532,2026-05-18,Central,Bhopal,Non-Stick Cookware Set,Home & Kitchen,1,3003,3003,CUST-93537,App
UK-2026-104067,29/06/2026,West,Ahmedabad,Bluetooth Speaker Mini,Electronics,1,1528,1528,CUST-88019,Marketplace
UK-2026-102855,2026-04-14,North,Noida,Modern Wall Clock,Home & Kitchen,2,776,1552,CUST-92289,App
UK-2026-104448,2026-06-26,South,Chennai,Badminton Racket Set,Sports,1,2558,2558,CUST-68042,App
UK-2026-100904,2026-02-18,North,Noida,Ethnic Dupatta,Fashion,1,476,476,CUST-36443,Website
UK-2026-104437,2026-06-26,Central,Indore,Slim Fit Jeans,Fashion,1,1622,1622,CUST-20413,Website
UK-2026-101399,2026-02-14,West,Ahmedabad,Cotton Kurta Set,Fashion,1,1268,1268,CUST-45014,Website
UK-2026-100786,2026-02-07,North,Noida,Smart Watch X2,Electronics,1,4592,4592,CUST-52953,Website
UK-2026-104036,2026-06-12,North,Delhi,Cotton Kurta Set,Fashion,1,1301,1301,CUST-68681,Website
UK-2026-100627,2026-01-26,South,Chennai,Wireless Earbuds Pro,Electronics,1,2977,2977,CUST-74292,App
UK-2026-104525,2026-06-19,South,Chennai,Ethnic Dupatta,Fashion,1,489,489,CUST-44962,App
UK-2026-100518,15-01-26,Central,Indore,Wireless Earbuds Pro,Electronics,1,2908,2908,CUST-81726,Marketplace
UK-2026-102434,2026-04-21,Central,Bhopal,Ionic Hair Dryer,Beauty,1,1904,1904,CUST-21660,App
UK-2026-102382,2026-04-02,East,Bhubaneswar,Running Sneakers,Fashion,,2827,2827,CUST-59732,Website
UK-2026-102714,2026-04-16,South,Hyderabad,Silk Saree,Fashion,1,3434,3434,CUST-72709,Marketplace
UK-2026-103837,2026-05-29,West,Surat,Makeup Brush Set,Beauty,3,1242,3726,CUST-86571,App
UK-2026-100143,2026-01-21,East,Patna,Badminton Racket Set,Sports,2,2529,5058,CUST-23498,Website
UK-2026-101604,2026-03-31,North,Chandigarh,43-inch Smart TV,Electronics,1,27232,27232,CUST-51705,App
UK-2026-100479,2026-01-19,North,Delhi,Cricket Bat English Willow,Sports,3,8552,25656,CUST-72901,Website
UK-2026-104181,2026-06-20,South,Bengaluru,Denim Jacket,Fashion,1,2091,2091,CUST-98428,App
UK-2026-103593,2026-05-24,North,Noida,Air Fryer 5L,Home & Kitchen,1,5766,5766,CUST-32029,App
UK-2026-100001,2026-01-26,South,Chennai,Cotton Kurta Set,Fashion,4,1317,5268,CUST-86241,Website
UK-2026-103993,2026-05-15,South,Chennai,Air Fryer 5L,Home & Kitchen,4,5734,22936,CUST-89518,Website
UK-2026-101181,2026-02-20,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,2,3385,"₹6,770",CUST-53103,App
UK-2026-104951,2026-06-29,West,Pune,Running Sneakers,Fashion,1,2905,2905,CUST-85422,Marketplace
UK-2026-103481,2026-05-30,South,Chennai,Silk Saree,Fashion,3,3417,10251,CUST-87411,Website
UK-2026-103195,2026-05-19,West,Ahmedabad,Cricket Bat English Willow,Sports,1,8750,8750,CUST-52220,Marketplace
UK-2026-100910,2026-02-25,South,Kochi,Mixer Grinder 750W,Home & Kitchen,4,3385,13540,CUST-71748,App
UK-2026-102554,2026-04-29,South,Chennai,Gym Gloves,Sports,1,511,511,CUST-90410,Website
UK-2026-100395,2026-01-05,East,Patna,Cricket Bat English Willow,Sports,1,8929,8929,CUST-31948,Website
UK-2026-103811,2026-05-14,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,1,19339,19339,CUST-43047,App
UK-2026-102410,2026-04-25,West,Surat,Electric Kettle 1.5L,Home & Kitchen,2,1099,2198,CUST-89049,App
UK-2026-102379,2026-04-29,West,Surat,Cycling Helmet,Sports,1,1606,1606,CUST-85480,Website
UK-2026-102460,2026-04-19,North,Noida,Badminton Racket Set,Sports,3,2430,7290,CUST-16121,Marketplace
UK-2026-104746,2026-06-17,South,Bengaluru,Eau de Parfum 100ml,Beauty,2,2010,4020,CUST-10523,App
UK-2026-103361,2026-05-11,West,Pune,43-inch Smart TV,Electronics,2,25879,51758,CUST-46876,Website
UK-2026-101323,2026-02-24,North,Noida,Wireless Earbuds Pro,Electronics,2,3107,6214,CUST-17825,App
UK-2026-102815,2026-04-30,North,Delhi,Yoga Mat Pro,Sports,1,1148,1148,CUST-54483,App
UK-2026-102725,2026-04-14,South,Chennai,Cycling Helmet,Sports,3,1630,4890,CUST-59186,Marketplace
UK-2026-103949,2026-05-20,West,Bombay,Non-Stick Cookware Set,Home & Kitchen,1,2943,2943,CUST-88369,Website
UK-2026-102423,2026-04-15,Central,Bhopal,Cycling Helmet,Sports,1,1549,1549,CUST-45649,Marketplace
UK-2026-104913,2026-06-08,North,Noida,Robot Vacuum R7,Home & Kitchen,1,19364,19364,CUST-14815,App
UK-2026-103926,2026-05-30,East,Guwahati,Modern Wall Clock,Home & Kitchen,1,768,768,CUST-43426,App
UK-2026-101260,2026-02-18,North,Chandigarh,Modern Wall Clock,Home & Kitchen,1,769,769,CUST-58244,App
UK-2026-101562,2026-03-06,East,Guwahati,Mirrorless Camera Lite,Electronics,1,30159,30159,CUST-65806,Website
UK-2026-100636,2026-01-02,North,Noida,Mirrorless Camera Lite,Electronics,2,27690,55380,CUST-52147,Marketplace
UK-2026-104250,2026-06-21,West,Ahmedabad,Robot Vacuum R7,Home & Kitchen,2,19371,38742,CUST-56131,App
UK-2026-103485,23/05/2026,East,Guwahati,Foldable Treadmill T2,Sports,1,24187,24187,CUST-51820,Website
UK-2026-102371,2026-04-17,East,Guwahati,Power Bank 20000mAh,Electronics,2,1780,3560,CUST-81646,Marketplace
UK-2026-103303,2026-05-22,North,Noida,Non-Stick Cookware Set,Home & Kitchen,1,2986,2986,CUST-20813,Marketplace
UK-2026-101521,2026-03-05,West,Pune,Non-Stick Cookware Set,Home & Kitchen,1,2925,2925,CUST-48122,Marketplace
UK-2026-104350,2026-06-02,East,Guwahati,Mixer Grinder 750W,Home & Kitchen,2,3348,6696,CUST-37376,App
UK-2026-100859,2026-02-25,East,Guwahati,Football Size 5,Sports,2,896,1792,CUST-90448,Website
UK-2026-104566,2026-06-17,Central,Bhopal,Gym Gloves,Sports,1,485,485,CUST-64090,App
UK-2026-102045,2026-03-19,West,Pune,Robot Vacuum R7,Home & Kitchen,1,19211,19211,CUST-41171,Website
UK-2026-102294,2026-04-03,South,Hyderabad,Formal Shirt,Fashion,1,1123,1123,CUST-29672,App
UK-2026-103043,2026-04-01,West,Ahmedabad,Modern Wall Clock,Home & Kitchen,1,785,785,CUST-21102,App
UK-2026-102444,2026-04-22,Central,Indore,Cotton Bedsheet Set,Home & Kitchen,1,1430,1430,CUST-35125,App
UK-2026-102581,2026-04-17,East,Bhubaneswar,Noise-Cancelling Headphones,Electronics,1,8714,8714,CUST-71782,Website
UK-2026-100922,2026-02-22,West,Pune,Smart Watch X2,Electronics,-2,4708,4708,CUST-20187,Website
UK-2026-104726,2026-06-30,South,Hyderabad,Foldable Treadmill T2,Sports,1,26047,26047,CUST-78251,Website
UK-2026-104110,2026-06-21,South,Hyderabad,Non-Stick Cookware Set,Home & Kitchen,1,2918,2918,CUST-85460,Website
UK-2026-100462,2026-01-11,South,Bangalore,Matte Lipstick Set,Beauty,1,880,880,CUST-73084,App
UK-2026-101387,2026-02-04,South,Kochi,Ethnic Dupatta,Fashion,3,504,1512,CUST-40082,App
UK-2026-101794,2026-03-15,West,Ahmedabad,Cricket Bat English Willow,Sports,2,8713,17426,CUST-35859,Marketplace
UK-2026-101679,2026-03-25,Central,Nagpur,Yoga Mat Pro,Sports,1,1198,1198,CUST-67576,App
UK-2026-104840,2026-06-06,North,Gurugram,Eau de Parfum 100ml,Beauty,1,2030,2030,CUST-63392,Website
UK-2026-103364,2026-05-12,South,Kochi,Air Fryer 5L,Home & Kitchen,2,5268,10536,CUST-67464,Website
UK-2026-102425,2026-04-26,South,Cochin,Dinner Set 24pc,Home & Kitchen,1,2547,2547,CUST-14517,App
UK-2026-104082,2026-06-23,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,9045,9045,CUST-16489,Marketplace
UK-2026-100742,2026-02-14,South,Bengaluru,Bluetooth Speaker Mini,Electronics,1,1463,1463,CUST-85037,Website
UK-2026-100681,2026-01-19,North,Chandigarh,Cotton Kurta Set,Fashion,1,1346,1346,CUST-63279,Marketplace
UK-2026-102656,2026-04-27,South,Bengaluru,Adjustable Dumbbells 15kg,Sports,2,4890,9780,CUST-65791,Marketplace
UK-2026-101487,2026-03-18,East,Patna,Wireless Earbuds Pro,Electronics,2,3118,6236,CUST-65795,App
UK-2026-100830,2026-02-09,Central,Raipur,Mixer Grinder 750W,Home & Kitchen,1,3168,3168,CUST-95741,App
UK-2026-100030,2026-01-05,West,Ahmedabad,Eau de Parfum 100ml,Beauty,3,2061,6183,CUST-49816,Website
UK-2026-101938,2026-03-04,South,Hyderabad,Electric Kettle 1.5L,Home & Kitchen,1,1107,1107,CUST-44258,Website
UK-2026-102014,2026-03-14,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3215,3215,CUST-47442,App
UK-2026-104604,2026-06-05,South,Kochi,Mirrorless Camera Lite,Electronics,1,30089,30089,CUST-55879,Website
UK-2026-102020,2026-03-09,South,Kochi,Mixer Grinder 750W,Home & Kitchen,1,3269,3269,CUST-95309,App
UK-2026-100148,2026-01-22,East,Guwahati,Cycling Helmet,Sports,1,1600,1600,CUST-53304,Website
UK-2026-100504,2026-01-22,North,Delhi,Silk Saree,Fashion,1,3504,3504,CUST-25006,App
UK-2026-101944,2026-03-01,West,Surat,Non-Stick Cookware Set,Home & Kitchen,1,3012,3012,CUST-71950,App
UK-2026-102161,2026-03-22,South,Kochi,Foldable Treadmill T2,Sports,2,24422,48844,CUST-93537,App
UK-2026-104986,2026-06-17,South,Hyderabad,Makeup Brush Set,Beauty,1,1290,1290,CUST-89049,App
UK-2026-104142,2026-06-24,North,Noida,Formal Shirt,Fashion,-2,1130,1130,CUST-21652,Website
UK-2026-103104,2026-05-13,West,Surat,Ultrabook Air 14,Electronics,1,29398,29398,CUST-15012,Website
UK-2026-103018,2026-04-28,East,Patna,Leather Wallet,Fashion,1,883,883,CUST-14553,Marketplace
UK-2026-100889,"Feb 6, 2026",West,Surat,Beard Grooming Kit,Beauty,2,1022,2044,CUST-65209,App
UK-2026-100134,2026-01-19,East,Kolkata,Leather Wallet,Fashion,1,886,886,CUST-89728,App
UK-2026-102988,2026-04-16,West,Ahmedabad,Wireless Earbuds Pro,Electronics,1,2920,2920,CUST-72778,App
UK-2026-101746,2026-03-25,West,Mumbai,Makeup Brush Set,Beauty,1,1288,1288,CUST-35504,App
UK-2026-101435,2026-02-05,East,Guwahati,Air Fryer 5L,Home & Kitchen,1,5475,5475,CUST-17893,App
UK-2026-100288,2026-01-11,South,Bengaluru,Eau de Parfum 100ml,Beauty,1,2094,2094,CUST-11641,Website
UK-2026-104670,2026-06-13,North,Chandigarh,Cotton Kurta Set,Fashion,2,1277,2554,CUST-88019,App
UK-2026-102006,2026-03-29,North,Gurugram,Cotton Bedsheet Set,Home & Kitchen,1,1418,1418,CUST-12973,Website
UK-2026-100495,2026-01-05,East,Bhubaneswar,Silk Saree,Fashion,1,3537,3537,CUST-16598,App
UK-2026-104013,2026-05-01,East,Guwahati,Ethnic Dupatta,Fashion,1,493,493,CUST-51705,Website
UK-2026-103390,2026-05-17,North,Gurugram,Ultrabook Air 14,Electronics,1,30091,30091,CUST-68235,App
UK-2026-104489,2026-06-08,Central,Indore,Denim Jacket,Fashion,1,2269,2269,CUST-51200,Marketplace
UK-2026-104798,2026-06-23,West,Surat,Slim Fit Jeans,Fashion,4,1651,6604,CUST-30081,Website
UK-2026-103807,2026-05-19,Central,Indore,Gym Gloves,Sports,2,481,962,CUST-91753,Website
UK-2026-101218,2026-02-23,South,Hyderabad,  Cotton Bedsheet Set,Home & Kitchen,3,1348,4044,CUST-47211,App
UK-2026-102053,2026-03-30,North,New Delhi,Bluetooth Speaker Mini,Electronics,1,1524,1524,CUST-48753,App
UK-2026-104018,2026-05-09,East,Kolkata,Cotton Kurta Set,Fashion,1,1328,1328,CUST-34976,Marketplace
UK-2026-102088,2026-03-08,North,Gurugram,Denim Jacket,Fashion,1,2188,2188,CUST-11290,Marketplace
UK-2026-100613,2026-01-11,South,Chennai,Mirrorless Camera Lite,Electronics,1,28603,28603,CUST-56209,Marketplace
UK-2026-102797,2026-04-09,East,Bhubaneswar,Power Bank 20000mAh,Electronics,1,1719,1719,CUST-15900,Website
UK-2026-102296,2026-04-17,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,9399,9399,CUST-23183,Marketplace
UK-2026-103426,2026-05-20,Central,Bhopal,Running Sneakers,Fashion,1,2664,2664,CUST-18751,Website
UK-2026-104629,2026-06-05,West,Mumbai,  Face Wash Combo,Beauty,1,440,440,CUST-11200,App
UK-2026-102628,2026-04-05,Central,Raipur,Dinner Set 24pc,Home & Kitchen,,2506,7518,CUST-44220,App
UK-2026-103504,2026-05-11,South,Hyderabad,Mirrorless Camera Lite,Electronics,2,30182,60364,CUST-87214,Marketplace
UK-2026-100172,2026-01-28,West,Pune,Electric Kettle 1.5L,Home & Kitchen,1,1060,1060,CUST-30783,Website
UK-2026-101861,2026-03-18,North,Gurugram,Wireless Earbuds Pro,Electronics,1,3109,3109,CUST-42805,Marketplace
UK-2026-102553,2026-04-19,South,Kochi,43-inch Smart TV,Electronics,2,26426,52852,CUST-92088,Marketplace
UK-2026-102789,2026-04-18,North,Gurugram,Denim Jacket,Fashion,1,2176,2176,CUST-84370,App
UK-2026-103941,2026-05-09,West,Surat,Bluetooth Speaker Mini,Electronics,1,1494,1494,CUST-37729,App
UK-2026-101590,2026-03-31,North,Gurgaon,Running Sneakers,Fashion,1,2877,2877,CUST-59848,Website
UK-2026-100291,2026-01-22,West,Mumbai,Cycling Helmet,Sports,2,1644,3288,CUST-94562,Marketplace
UK-2026-100888,2026-02-01,North,Gurugram,Badminton Racket Set,Sports,2,2620,5240,CUST-69957,Website
UK-2026-101509,2026-03-05,North,Delhi,Cricket Bat English Willow,Sports,1,8952,8952,CUST-88738,App
UK-2026-101894,2026-03-03,East,Guwahati,Modern Wall Clock,Home & Kitchen,4,797,3188,CUST-34736,App
UK-2026-100992,2026-02-01,Central,Bhopal,Eau de Parfum 100ml,Beauty,1,2081,2081,CUST-27858,Website
UK-2026-104325,2026-06-27,South,Bengaluru,Power Bank 20000mAh,Electronics,1,1850,1850,CUST-69359,App
UK-2026-100708,2026-01-11,West,Surat,Gym Gloves,Sports,1,521,521,CUST-70358,App
UK-2026-104885,2026-06-29,East,Kolkata,Noise-Cancelling Headphones,Electronics,1,8561,8561,CUST-81848,Website
UK-2026-100717,2026-01-16,East,Bhubaneswar,Cycling Helmet,Sports,1,1580,1580,CUST-80123,App
UK-2026-101551,2026-03-17,West,Mumbai,Modern Wall Clock,Home & Kitchen,1,787,787,CUST-57129,App
UK-2026-103023,2026-04-06,West,Mumbai,Eau de Parfum 100ml,Beauty,1,1940,1940,CUST-73757,Website
UK-2026-103703,2026-05-31,East,Kolkata,Dinner Set 24pc,Home & Kitchen,1,2548,2548,CUST-58174,Website
UK-2026-101077,2026-02-27,South,Hyderabad,Ultrabook Air 14,Electronics,1,31280,31280,CUST-13561,App
UK-2026-104645,2026-06-20,North,Gurugram,Ultrabook Air 14,Electronics,1,30731,30731,CUST-22791,App
UK-2026-103998,2026-05-31,East,Patna,Noise-Cancelling Headphones,Electronics,2,9367,18734,CUST-90418,Website
UK-2026-103862,2026-05-10,Central,Nagpur,Cotton Bedsheet Set,Home & Kitchen,2,1456,2912,CUST-71878,Website
UK-2026-100151,2026-01-29,North,Noida,Ethnic Dupatta,Fashion,1,489,489,CUST-72092,Website
UK-2026-100555,2026-01-22,East,Patna,Foldable Treadmill T2,Sports,1,24355,24355,CUST-61066,Website
UK-2026-100323,2026-01-25,Central,Indore,Electric Kettle 1.5L,Home & Kitchen,2,1059,2118,CUST-77218,Website
UK-2026-103381,2026-05-14,South,Hyderabad,Bluetooth Speaker Mini,Electronics,1,1444,1444,CUST-62752,Website
UK-2026-103265,2026-05-31,North,Delhi,Wireless Earbuds Pro,Electronics,1,3075,3075,CUST-80403,Website
UK-2026-100192,2026-01-22,West,Ahmedabad,Ionic Hair Dryer,Beauty,1,1942,1942,CUST-51014,Website
UK-2026-104866,2026-06-09,East,Guwahati,Cricket Bat English Willow,Sports,1,9442,9442,CUST-27368,Website
UK-2026-100461,23-01-26,North,Delhi,Non-Stick Cookware Set,Home & Kitchen,2,2964,5928,CUST-64307,App
UK-2026-104475,2026-06-24,East,Bhubaneswar,Smart Watch X2,Electronics,2,4593,9186,CUST-57430,Marketplace
UK-2026-100714,2026-01-08,South,Chennai,Robot Vacuum R7,Home & Kitchen,1,19210,19210,CUST-37764,App
UK-2026-100475,2026-01-20,North,Noida,Smart Watch X2,Electronics,1,4491,,CUST-99634,Website
UK-2026-103348,2026-05-03,South,Hyderabad,Running Sneakers,Fashion,1,2718,2718,CUST-97271,App
UK-2026-104551,2026-06-28,Central,Raipur,Formal Shirt,Fashion,1,1088,1088,CUST-26947,Marketplace
UK-2026-104966,2026-06-20,West,Mumbai,43-inch Smart TV,Electronics,1,26094,26094,CUST-26438,Website
UK-2026-100108,2026-01-05,East,Calcutta,Power Bank 20000mAh,Electronics,1,1780,1780,CUST-17071,App
UK-2026-104064,2026-06-05,West,Surat,Denim Jacket,Fashion,2,2219,4438,CUST-17592,App
UK-2026-103724,27-05-26,South,Kochi,Mixer Grinder 750W,Home & Kitchen,4,3216,12864,CUST-91439,Marketplace
UK-2026-101048,2026-02-19,West,Mumbai,Robot Vacuum R7,Home & Kitchen,1,19476,19476,CUST-59106,App
UK-2026-102858,2026-04-19,South,Bengaluru,Adjustable Dumbbells 15kg,Sports,1,5128,5128,CUST-64105,App
UK-2026-101684,2026-03-06,North,Chandigarh,Noise-Cancelling Headphones,Electronics,1,9278,9278,CUST-85480,App
UK-2026-104397,19/06/2026,South,Kochi,Cotton Bedsheet Set,Home & Kitchen,1,1468,1468,CUST-47211,Website
UK-2026-102876,2026-04-04,East,Kolkata,Yoga Mat Pro,Sports,1,1201,1201,CUST-82415,Marketplace
UK-2026-102330,2026-04-18,East,Kolkata,Non-Stick Cookware Set,Home & Kitchen,1,2871,2871,CUST-44870,App
UK-2026-101282,2026-02-02,North,Noida,Vitamin C Serum,Beauty,1,720,720,CUST-33706,App
UK-2026-102293,2026-04-05,West,Pune,43-inch Smart TV,Electronics,1,27240,27240,CUST-12283,App
UK-2026-100201,2026-01-07,West,Ahmedabad,Wireless Earbuds Pro,Electronics,2,3051,6102,CUST-81800,Marketplace
UK-2026-101834,2026-03-16,Central,Bhopal,Mixer Grinder 750W,Home & Kitchen,1,3243,3243,CUST-68823,App
UK-2026-104077,2026-06-19,North,Noida,Denim Jacket,Fashion,2,2175,4350,CUST-79681,Website
UK-2026-102579,2026-04-08,Central,Bhopal,Adjustable Dumbbells 15kg,Sports,2,4981,9962,CUST-77024,App
UK-2026-104044,2026-06-03,South,Cochin,Denim Jacket,Fashion,2,2257,4514,CUST-42544,App
UK-2026-101930,2026-03-28,West,Ahmedabad,Bluetooth Speaker Mini,Electronics,2,1572,3144,CUST-41011,Website
UK-2026-103336,22/05/2026,West,Ahmedabad,Running Sneakers,Fashion,4,2766,11064,CUST-66995,Website
UK-2026-100906,2026-02-28,South,Kochi,Non-Stick Cookware Set,Home & Kitchen,2,2904,5808,CUST-65041,Website
UK-2026-101183,2026-02-28,North,Gurugram,Ultrabook Air 14,Electronics,1,30161,30161,CUST-77019,App
UK-2026-100429,2026-01-25,South,Bengaluru,Slim Fit Jeans,Fashion,2,1525,3050,CUST-81409,Website
UK-2026-100966,2026-02-11,East,Bhubaneswar,Mirrorless Camera Lite,Electronics,1,30146,30146,CUST-78743,App
UK-2026-103330,2026-05-26,North,Delhi,Silk Saree,Fashion,1,3337,3337,CUST-31939,App
UK-2026-104851,2026-06-19,Central,Raipur,Ethnic Dupatta,Fashion,1,501,501,CUST-93503,App
UK-2026-103827,2026-05-13,South,Bengaluru,Running Sneakers,Fashion,1,2724,2724,CUST-55235,App
UK-2026-103851,2026-05-29,East,Kolkata,Beard Grooming Kit,Beauty,1,965,965,CUST-37955,Website
UK-2026-100375,2026-01-28,West,Surat,Gym Gloves,Sports,1,508,508,CUST-13561,Website
UK-2026-100290,2026-01-26,South,Hyderabad,Power Bank 20000mAh,Electronics,1,1788,1788,CUST-29672,App
UK-2026-102709,03-04-26,North,Noida,Silk Saree,Fashion,2,3534,7068,CUST-81596,App
UK-2026-102206,2026-03-28,Central,Raipur,Leather Wallet,Fashion,2,879,1758,CUST-49598,App
UK-2026-102178,2026-03-24,West,Surat,Cotton Bedsheet Set,Home & Kitchen,2,1403,2806,CUST-78743,Website
UK-2026-103020,2026-04-11,West,Surat,Non-Stick Cookware Set,Home & Kitchen,2,2995,5990,CUST-35906,Website
UK-2026-102703,2026-04-11,East,Patna,Leather Wallet,Fashion,4,874,"₹3,496",CUST-22840,App
UK-2026-102686,12/04/2026,North,Gurugram,Ethnic Dupatta,Fashion,1,487,487,CUST-68902,App
UK-2026-100897,2026-02-14,South,Bengaluru,Denim Jacket,Fashion,2,2213,4426,CUST-74145,App
