order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-103510,2026-05-31,South,Bengaluru,Mirrorless Camera Lite,Electronics,3,28879,86637,CUST-77149,Marketplace
UK-2026-103309,2026-05-07,East,Patna,Eau de Parfum 100ml,Beauty,1,1919,1919,CUST-97908,Website
UK-2026-102608,2026-04-28,North,Noida,Smart Watch X2,Electronics,1,4483,4483,CUST-58094,Marketplace
UK-2026-103137,2026-05-08,West,Surat,Bluetooth Speaker Mini,Electronics,1,1506,1506,CUST-96322,Marketplace
UK-2026-103282,2026-05-11,West,Surat,Formal Shirt,Fashion,1,1078,1078,CUST-72905,Website
UK-2026-102329,2026-04-04,East,Patna,Denim Jacket,Fashion,1,2299,2299,CUST-87040,Website
UK-2026-102847,2026-04-17,East,Kolkata,Eau de Parfum 100ml,Beauty,1,2060,2060,CUST-96603,Marketplace
UK-2026-102860,2026-04-10,North,Delhi,Sunscreen SPF50,Beauty,1,553,553,CUST-29296,App
UK-2026-104202,2026-06-06,North,Delhi,Badminton Racket Set,Sports,1,2541,2541,CUST-49096,App
UK-2026-103981,2026-05-28,East,Kolkata,Silk Saree,Fashion,1,3459,3459,CUST-96141,Website
UK-2026-100687,2026-01-18,Central,Raipur,Cricket Bat English Willow,Sports,2,8863,17726,CUST-96603,App
UK-2026-104872,2026-06-08,South,Bengaluru,Cotton Bedsheet Set,Home & Kitchen,2,1405,2810,CUST-65790,Marketplace
UK-2026-103026,2026-04-09,North,Noida,Beard Grooming Kit,Beauty,1,950,950,CUST-92797,App
UK-2026-102598,2026-04-25,Central,Raipur,Electric Kettle 1.5L,Home & Kitchen,2,1118,2236,CUST-98946,Marketplace
UK-2026-100907,2026-02-03,West,Pune,Makeup Brush Set,Beauty,1,1300,1300,CUST-32536,App
UK-2026-104685,2026-06-28,Central,Raipur,Formal Shirt,Fashion,2,1098,2196,CUST-25875,Website
UK-2026-100452,2026-01-23,South,Hyderabad,Face Wash Combo,Beauty,1,465,465,CUST-46587,App
UK-2026-100781,2026-02-08,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,1,3307,3307,CUST-29874,App
UK-2026-100237,2026-01-25,West,Ahmedabad,Ultrabook Air 14,Electronics,1,29028,29028,CUST-58061,Website
UK-2026-102403,2026-04-10,Central,Nagpur,Formal Shirt,Fashion,1,1145,1145,CUST-21530,Website
UK-2026-101237,2026-02-22,West,Pune,Yoga Mat Pro,Sports,1,1253,1253,CUST-35964,App
UK-2026-101569,2026-03-09,West,Ahmedabad,Formal Shirt,Fashion,1,1143,1143,CUST-71743,App
UK-2026-101878,2026-03-09,North,Chandigarh,Air Fryer 5L,Home & Kitchen,1,5736,5736,CUST-13240,Website
UK-2026-101126,2026-02-10,Central,Nagpur,Face Wash Combo,Beauty,2,451,902,CUST-94887,App
UK-2026-102280,2026-04-15,South,Kochi,Running Sneakers,Fashion,1,2757,2757,CUST-83960,Website
UK-2026-102696,2026-04-01,North,Noida,Leather Wallet,Fashion,1,863,863,CUST-19998,App
UK-2026-103931,2026-05-07,West,Pune,Cotton Bedsheet Set,Home & Kitchen,1,1450,1450,CUST-95605,Website
UK-2026-101034,2026-02-14,West,Surat,Cotton Kurta Set,Fashion,1,1270,1270,CUST-71133,App
UK-2026-100063,2026-01-14,North,Delhi,Mixer Grinder 750W,Home & Kitchen,1,3239,3239,CUST-12675,App
UK-2026-102782,2026-04-19,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,8996,8996,CUST-31702,Website
UK-2026-104705,2026-06-21,East,Kolkata,Yoga Mat Pro,Sports,1,1232,1232,CUST-60878,App
UK-2026-102750,2026-04-29,West,Pune,Robot Vacuum R7,Home & Kitchen,2,19368,38736,CUST-32293,Website
UK-2026-104941,2026-06-22,North,Noida,Badminton Racket Set,Sports,1,2390,2390,CUST-14749,Marketplace
UK-2026-102906,2026-04-20,Central,Indore,Modern Wall Clock,Home & Kitchen,2,787,1574,CUST-99075,Website
UK-2026-102651,2026-04-17,East,Kolkata,Leather Wallet,Fashion,1,888,888,CUST-14894,App
UK-2026-102209,2026-03-30,East,Guwahati,Ethnic Dupatta,Fashion,1,494,494,CUST-27684,App
UK-2026-102187,2026-03-15,South,Kochi,Running Sneakers,Fashion,4,2673,10692,CUST-48841,App
UK-2026-103734,2026-05-18,North,Gurugram,43-inch Smart TV,Electronics,1,26913,26913,CUST-94417,App
UK-2026-101999,2026-03-23,East,Patna,Makeup Brush Set,Beauty,1,1341,1341,CUST-62765,Website
UK-2026-102853,2026-04-01,East,Bhubaneswar,Matte Lipstick Set,Beauty,1,867,867,CUST-56342,Marketplace
UK-2026-102442,2026-04-20,North,Delhi,Non-Stick Cookware Set,Home & Kitchen,1,2821,2821,CUST-88398,Website
UK-2026-102734,2026-04-25,North,Noida,Slim Fit Jeans,Fashion,1,1675,1675,CUST-64779,Marketplace
UK-2026-104856,2026-06-17,South,Chennai,Ultrabook Air 14,Electronics,1,29430,29430,CUST-85700,App
UK-2026-101938,2026-03-27,West,Mumbai,Eau de Parfum 100ml,Beauty,1,2075,2075,CUST-73214,App
UK-2026-100345,2026-01-31,North,Delhi,Ionic Hair Dryer,Beauty,1,1882,1882,CUST-26782,App
UK-2026-101322,2026-02-19,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,1,2997,2997,CUST-34442,Website
UK-2026-103395,2026-05-21,North,Chandigarh,Formal Shirt,Fashion,1,1124,1124,CUST-85147,App
UK-2026-101648,2026-03-26,West,Ahmedabad,Denim Jacket,Fashion,1,2167,2167,CUST-15207,Website
UK-2026-101535,2026-03-04,South,Kochi,43-inch Smart TV,Electronics,4,27058,108232,CUST-10530,Marketplace
UK-2026-100046,2026-01-29,North,Delhi,Wireless Earbuds Pro,Electronics,2,2970,5940,CUST-86507,App
UK-2026-100322,2026-01-21,South,Bengaluru,Air Fryer 5L,Home & Kitchen,1,5659,5659,CUST-62544,Website
UK-2026-104510,2026-06-28,South,Chennai,Wireless Earbuds Pro,Electronics,1,2869,2869,CUST-42120,Website
UK-2026-102617,2026-04-12,Central,Raipur,Wireless Earbuds Pro,Electronics,1,2864,2864,CUST-22002,App
UK-2026-103486,2026-05-11,West,Surat,Eau de Parfum 100ml,Beauty,1,1932,1932,CUST-26499,App
UK-2026-101633,2026-03-14,East,Kolkata,Air Fryer 5L,Home & Kitchen,1,5399,5399,CUST-86527,App
UK-2026-104447,2026-06-16,South,Bengaluru,Denim Jacket,Fashion,3,2263,6789,CUST-70772,Website
UK-2026-102312,2026-04-27,North,Delhi,Cotton Kurta Set,Fashion,1,1340,1340,CUST-33070,App
UK-2026-101172,2026-02-05,North,Gurugram,Electric Kettle 1.5L,Home & Kitchen,2,1117,2234,CUST-89473,Website
UK-2026-103537,2026-05-01,West,Mumbai,Beard Grooming Kit,Beauty,1,964,964,CUST-16093,App
UK-2026-103220,2026-05-30,North,Delhi,Leather Wallet,Fashion,1,918,918,CUST-87040,App
UK-2026-104817,2026-06-25,East,Patna,Bluetooth Speaker Mini,Electronics,1,1492,1492,CUST-40047,App
UK-2026-100665,2026-01-09,North,Noida,Mirrorless Camera Lite,Electronics,1,27587,27587,CUST-50453,App
UK-2026-100270,2026-01-23,North,Delhi,Mixer Grinder 750W,Home & Kitchen,4,3278,13112,CUST-27405,App
UK-2026-100446,2026-01-13,East,Guwahati,Cricket Bat English Willow,Sports,2,8708,17416,CUST-55385,App
UK-2026-101016,2026-02-27,West,Surat,Eau de Parfum 100ml,Beauty,1,2025,2025,CUST-14894,App
UK-2026-101601,2026-03-07,West,Pune,Air Fryer 5L,Home & Kitchen,2,5544,11088,CUST-56465,Marketplace
UK-2026-100048,2026-01-05,South,Kochi,Mirrorless Camera Lite,Electronics,3,29382,88146,CUST-51671,App
UK-2026-102622,2026-04-06,North,Delhi,43-inch Smart TV,Electronics,1,24831,24831,CUST-99797,App
UK-2026-101020,2026-02-23,Central,Raipur,Modern Wall Clock,Home & Kitchen,1,822,822,CUST-94393,App
UK-2026-103836,2026-05-16,South,Bengaluru,Dinner Set 24pc,Home & Kitchen,1,2571,2571,CUST-43256,Website
UK-2026-104463,2026-06-13,North,Noida,Yoga Mat Pro,Sports,1,1223,1223,CUST-53931,App
UK-2026-103261,2026-05-02,Central,Raipur,Leather Wallet,Fashion,1,865,865,CUST-30780,Website
UK-2026-102181,2026-03-01,South,Hyderabad,Smart Watch X2,Electronics,1,4342,4342,CUST-91275,App
UK-2026-102658,2026-04-13,North,Chandigarh,Non-Stick Cookware Set,Home & Kitchen,1,2936,2936,CUST-11916,Website
UK-2026-104670,2026-06-30,North,Gurugram,Football Size 5,Sports,1,875,875,CUST-15046,App
UK-2026-101862,2026-03-07,Central,Indore,Noise-Cancelling Headphones,Electronics,1,9089,9089,CUST-39831,App
UK-2026-100364,2026-01-24,Central,Indore,Noise-Cancelling Headphones,Electronics,1,8708,8708,CUST-13596,Website
UK-2026-101173,2026-02-07,North,Gurugram,Sunscreen SPF50,Beauty,4,524,2096,CUST-15807,App
UK-2026-101612,2026-03-20,North,Noida,Non-Stick Cookware Set,Home & Kitchen,1,2823,2823,CUST-28609,App
UK-2026-103652,2026-05-26,South,Kochi,Cycling Helmet,Sports,1,1599,1599,CUST-13468,App
UK-2026-101414,2026-02-11,North,Gurugram,Denim Jacket,Fashion,1,2263,2263,CUST-32536,Website
UK-2026-101225,2026-02-09,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,1,3323,3323,CUST-53307,App
UK-2026-103136,2026-05-04,South,Kochi,Power Bank 20000mAh,Electronics,1,1822,1822,CUST-80149,Marketplace
UK-2026-102124,2026-03-24,North,Noida,Formal Shirt,Fashion,4,1137,4548,CUST-75742,App
UK-2026-101836,2026-03-02,North,Delhi,Silk Saree,Fashion,1,3437,3437,CUST-20383,Website
UK-2026-104224,2026-06-22,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,1,1358,1358,CUST-56497,App
UK-2026-103496,2026-05-11,North,Chandigarh,Sunscreen SPF50,Beauty,1,552,552,CUST-22792,Website
UK-2026-104434,2026-06-13,West,Pune,Ultrabook Air 14,Electronics,1,30650,30650,CUST-78246,Marketplace
UK-2026-103513,2026-05-27,North,Delhi,Eau de Parfum 100ml,Beauty,1,2047,2047,CUST-14514,Website
UK-2026-103025,2026-04-03,Central,Raipur,Ionic Hair Dryer,Beauty,1,1901,1901,CUST-15003,Website
UK-2026-102638,2026-04-17,East,Kolkata,Air Fryer 5L,Home & Kitchen,2,5679,11358,CUST-41560,App
UK-2026-104071,2026-06-01,South,Kochi,Mixer Grinder 750W,Home & Kitchen,1,3364,3364,CUST-15137,App
UK-2026-103468,2026-05-14,West,Surat,Cricket Bat English Willow,Sports,1,8555,8555,CUST-26397,Website
UK-2026-102467,2026-04-22,East,Guwahati,Leather Wallet,Fashion,1,937,937,CUST-89012,App
UK-2026-101411,2026-02-09,South,Hyderabad,Smart Watch X2,Electronics,2,4346,8692,CUST-62661,App
UK-2026-100550,2026-01-11,East,Guwahati,Modern Wall Clock,Home & Kitchen,2,767,1534,CUST-58372,Website
UK-2026-102873,2026-04-10,West,Mumbai,Electric Kettle 1.5L,Home & Kitchen,1,1051,1051,CUST-99210,Marketplace
UK-2026-102450,2026-04-23,South,Bengaluru,Football Size 5,Sports,1,917,917,CUST-60825,App
UK-2026-101066,2026-02-07,North,Chandigarh,Non-Stick Cookware Set,Home & Kitchen,1,2769,2769,CUST-87828,Website
UK-2026-100899,2026-02-17,South,Hyderabad,Yoga Mat Pro,Sports,1,1166,1166,CUST-72157,App
UK-2026-104104,2026-06-21,East,Bhubaneswar,Ionic Hair Dryer,Beauty,1,1983,1983,CUST-21170,App
UK-2026-100030,2026-01-08,North,Chandigarh,Silk Saree,Fashion,1,3375,3375,CUST-86507,Website
UK-2026-102574,2026-04-24,West,Surat,Cotton Kurta Set,Fashion,2,1249,2498,CUST-83340,Marketplace
UK-2026-102493,2026-04-26,Central,Raipur,Formal Shirt,Fashion,1,1109,1109,CUST-23591,App
UK-2026-101283,2026-02-06,North,Gurugram,Yoga Mat Pro,Sports,1,1163,1163,CUST-89795,Website
UK-2026-100512,2026-01-11,West,Pune,Denim Jacket,Fashion,1,2162,2162,CUST-54148,Website
UK-2026-100490,2026-01-07,South,Hyderabad,Ultrabook Air 14,Electronics,1,31251,31251,CUST-70353,App
UK-2026-103008,2026-04-24,North,Delhi,Vitamin C Serum,Beauty,1,717,717,CUST-97824,App
UK-2026-100625,2026-01-16,South,Kochi,Ultrabook Air 14,Electronics,1,28694,28694,CUST-15355,App
UK-2026-100102,2026-01-13,Central,Nagpur,Robot Vacuum R7,Home & Kitchen,2,18135,36270,CUST-22494,Marketplace
UK-2026-104800,2026-06-11,South,Hyderabad,Cycling Helmet,Sports,1,1620,1620,CUST-96760,Marketplace
UK-2026-103042,2026-04-16,West,Ahmedabad,Air Fryer 5L,Home & Kitchen,1,5524,5524,CUST-73839,Website
UK-2026-100875,2026-02-10,South,Chennai,Wireless Earbuds Pro,Electronics,1,3041,3041,CUST-18093,App
UK-2026-103452,2026-05-29,South,Kochi,Foldable Treadmill T2,Sports,1,25972,25972,CUST-42938,Marketplace
UK-2026-104662,2026-06-26,West,Ahmedabad,Dinner Set 24pc,Home & Kitchen,1,2520,2520,CUST-50778,App
UK-2026-101753,2026-03-18,South,Chennai,Power Bank 20000mAh,Electronics,1,1812,1812,CUST-43141,App
UK-2026-100768,2026-02-26,East,Bhubaneswar,Air Fryer 5L,Home & Kitchen,1,5710,5710,CUST-21683,Marketplace
UK-2026-104893,2026-06-05,Central,Nagpur,Power Bank 20000mAh,Electronics,1,1750,1750,CUST-47508,Marketplace
UK-2026-102260,2026-04-22,West,Pune,Matte Lipstick Set,Beauty,1,876,876,CUST-80032,App
UK-2026-104771,2026-06-20,South,Bengaluru,Smart Watch X2,Electronics,2,4409,8818,CUST-74192,Website
UK-2026-100158,2026-01-02,West,Surat,Noise-Cancelling Headphones,Electronics,1,9013,9013,CUST-28069,Website
UK-2026-103281,2026-05-11,Central,Indore,Non-Stick Cookware Set,Home & Kitchen,1,2906,2906,CUST-42938,Website
UK-2026-103085,2026-04-22,South,Bengaluru,Mixer Grinder 750W,Home & Kitchen,1,3353,3353,CUST-55028,App
UK-2026-103990,2026-05-03,North,Delhi,43-inch Smart TV,Electronics,1,27020,27020,CUST-82772,App
UK-2026-100236,2026-01-30,East,Bhubaneswar,Wireless Earbuds Pro,Electronics,1,2901,2901,CUST-63845,App
UK-2026-102848,2026-04-08,East,Guwahati,Denim Jacket,Fashion,1,2243,2243,CUST-53722,App
UK-2026-103732,2026-05-27,East,Bhubaneswar,Dinner Set 24pc,Home & Kitchen,1,2540,2540,CUST-64507,App
UK-2026-104999,2026-06-03,East,Kolkata,Badminton Racket Set,Sports,2,2428,4856,CUST-76671,Marketplace
UK-2026-101443,2026-02-02,South,Chennai,Denim Jacket,Fashion,4,2144,8576,CUST-35964,Website
UK-2026-104267,2026-06-01,Central,Indore,Ionic Hair Dryer,Beauty,2,1915,3830,CUST-24712,App
UK-2026-102354,2026-04-28,South,Bengaluru,Vitamin C Serum,Beauty,1,687,687,CUST-84709,Website
UK-2026-101993,2026-03-14,South,Kochi,Non-Stick Cookware Set,Home & Kitchen,1,2983,2983,CUST-58488,App
UK-2026-100131,2026-01-11,Central,Raipur,Wireless Earbuds Pro,Electronics,2,2900,5800,CUST-99549,Website
UK-2026-103029,2026-04-11,South,Bengaluru,Cotton Bedsheet Set,Home & Kitchen,2,1465,2930,CUST-59383,App
UK-2026-103363,2026-05-21,East,Guwahati,Modern Wall Clock,Home & Kitchen,2,786,1572,CUST-69616,App
UK-2026-103438,2026-05-12,West,Ahmedabad,Leather Wallet,Fashion,1,934,934,CUST-81047,Website
UK-2026-100849,2026-02-09,West,Surat,Robot Vacuum R7,Home & Kitchen,1,19520,19520,CUST-32592,App
UK-2026-100318,2026-01-04,North,Gurugram,Cycling Helmet,Sports,1,1522,1522,CUST-75953,App
UK-2026-101771,2026-03-16,West,Pune,Gym Gloves,Sports,1,482,482,CUST-42398,Website
UK-2026-101089,2026-02-25,East,Patna,Mirrorless Camera Lite,Electronics,1,29654,29654,CUST-76821,App
UK-2026-104897,2026-06-24,South,Kochi,Robot Vacuum R7,Home & Kitchen,1,18904,18904,CUST-98491,Website
UK-2026-104285,2026-06-03,North,Noida,43-inch Smart TV,Electronics,1,25966,25966,CUST-94736,Marketplace
UK-2026-100183,2026-01-26,North,Gurugram,Silk Saree,Fashion,2,3331,6662,CUST-28248,Marketplace
UK-2026-104688,2026-06-05,West,Pune,Makeup Brush Set,Beauty,1,1345,1345,CUST-51151,Website
UK-2026-104114,2026-06-15,South,Bengaluru,Vitamin C Serum,Beauty,1,684,684,CUST-54277,Website
UK-2026-104241,2026-06-16,Central,Indore,Cotton Bedsheet Set,Home & Kitchen,1,1461,1461,CUST-91516,App
UK-2026-103009,2026-04-09,Central,Indore,Smart Watch X2,Electronics,1,4295,4295,CUST-86527,Marketplace
UK-2026-102965,2026-04-07,North,Noida,Sunscreen SPF50,Beauty,1,554,554,CUST-84469,App
UK-2026-101801,2026-03-18,West,Mumbai,Mirrorless Camera Lite,Electronics,1,29376,29376,CUST-87005,App
UK-2026-101666,2026-03-14,East,Bhubaneswar,Robot Vacuum R7,Home & Kitchen,2,19816,39632,CUST-94269,Website
UK-2026-102128,2026-03-15,Central,Nagpur,Sunscreen SPF50,Beauty,1,558,558,CUST-21616,Marketplace
UK-2026-102437,2026-04-24,East,Kolkata,Running Sneakers,Fashion,1,2725,2725,CUST-73389,Website
UK-2026-100379,2026-01-20,East,Bhubaneswar,Mixer Grinder 750W,Home & Kitchen,3,3241,9723,CUST-52917,Website
UK-2026-103727,2026-05-08,West,Pune,Bluetooth Speaker Mini,Electronics,1,1487,1487,CUST-34464,Website
UK-2026-103196,2026-05-09,East,Patna,Mirrorless Camera Lite,Electronics,1,28271,28271,CUST-16694,App
UK-2026-100963,2026-02-28,South,Hyderabad,Air Fryer 5L,Home & Kitchen,1,5699,5699,CUST-53848,App
UK-2026-104316,2026-06-28,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,1,19032,19032,CUST-24530,App
UK-2026-102261,2026-04-25,South,Hyderabad,Silk Saree,Fashion,1,3416,3416,CUST-63522,Website
UK-2026-103019,2026-04-27,West,Pune,Eau de Parfum 100ml,Beauty,3,1935,5805,CUST-88180,App
UK-2026-100114,2026-01-02,South,Kochi,Cotton Kurta Set,Fashion,1,1261,1261,CUST-80149,Marketplace
UK-2026-104101,2026-06-18,East,Guwahati,Cricket Bat English Willow,Sports,1,8790,8790,CUST-74896,Marketplace
UK-2026-104828,2026-06-27,South,Bengaluru,Cotton Bedsheet Set,Home & Kitchen,3,1388,4164,CUST-39680,App
UK-2026-100954,2026-02-12,East,Patna,Face Wash Combo,Beauty,1,465,465,CUST-27192,Website
UK-2026-104215,2026-06-16,North,Chandigarh,Eau de Parfum 100ml,Beauty,4,1996,7984,CUST-19374,Website
UK-2026-104791,2026-06-19,South,Kochi,Beard Grooming Kit,Beauty,1,1016,1016,CUST-16748,Marketplace
UK-2026-100998,2026-02-09,North,Noida,Ethnic Dupatta,Fashion,2,504,1008,CUST-34265,App
UK-2026-102246,2026-04-18,South,Bengaluru,Makeup Brush Set,Beauty,1,1345,1345,CUST-98185,Marketplace
UK-2026-104871,2026-06-08,Central,Indore,Cycling Helmet,Sports,1,1603,1603,CUST-85853,App
UK-2026-101518,2026-03-25,Central,Indore,Ionic Hair Dryer,Beauty,1,1850,1850,CUST-66720,Marketplace
UK-2026-101960,2026-03-08,West,Pune,Beard Grooming Kit,Beauty,2,1023,2046,CUST-45659,Website
UK-2026-103479,2026-05-09,South,Chennai,Silk Saree,Fashion,1,3464,3464,CUST-51901,App
UK-2026-101850,2026-03-11,East,Patna,Football Size 5,Sports,1,862,862,CUST-39976,App
UK-2026-104695,2026-06-14,West,Surat,Wireless Earbuds Pro,Electronics,1,2962,2962,CUST-95395,App
UK-2026-100011,2026-01-25,South,Hyderabad,Ionic Hair Dryer,Beauty,1,1984,1984,CUST-73790,App
UK-2026-101259,2026-02-26,West,Surat,Adjustable Dumbbells 15kg,Sports,2,4944,9888,CUST-42689,Website
UK-2026-100989,2026-02-24,South,Chennai,Running Sneakers,Fashion,1,2707,2707,CUST-10148,App
UK-2026-104831,2026-06-16,North,Gurugram,Smart Watch X2,Electronics,1,4655,4655,CUST-94511,App
UK-2026-103613,2026-05-30,Central,Indore,Slim Fit Jeans,Fashion,2,1640,3280,CUST-77180,App
UK-2026-100860,2026-02-26,Central,Raipur,Vitamin C Serum,Beauty,1,733,733,CUST-45731,Website
UK-2026-100388,2026-01-01,North,Gurugram,Foldable Treadmill T2,Sports,1,25670,25670,CUST-80149,App
UK-2026-102952,2026-04-10,North,Gurugram,Smart Watch X2,Electronics,1,4360,4360,CUST-86892,App
UK-2026-100867,2026-02-27,East,Bhubaneswar,Cotton Bedsheet Set,Home & Kitchen,1,1402,1402,CUST-41313,Website
UK-2026-104583,2026-06-13,North,Noida,Ultrabook Air 14,Electronics,1,31075,31075,CUST-87649,App
UK-2026-104564,2026-06-24,West,Mumbai,Yoga Mat Pro,Sports,2,1195,2390,CUST-96370,App
UK-2026-103656,2026-05-10,East,Patna,Modern Wall Clock,Home & Kitchen,2,834,1668,CUST-55302,App
UK-2026-100839,2026-02-14,North,Delhi,Dinner Set 24pc,Home & Kitchen,1,2515,2515,CUST-48557,App
UK-2026-101203,2026-02-20,South,Chennai,Cotton Kurta Set,Fashion,1,1244,1244,CUST-97824,Website
UK-2026-100154,2026-01-03,East,Patna,Electric Kettle 1.5L,Home & Kitchen,1,1052,1052,CUST-25476,Website
UK-2026-104877,2026-06-25,East,Guwahati,Beard Grooming Kit,Beauty,4,999,3996,CUST-58127,App
UK-2026-101187,2026-02-08,South,Kochi,Face Wash Combo,Beauty,1,433,433,CUST-68000,App
UK-2026-101860,2026-03-03,West,Surat,Bluetooth Speaker Mini,Electronics,1,1494,1494,CUST-50043,App
UK-2026-102393,2026-04-19,Central,Nagpur,Foldable Treadmill T2,Sports,2,25684,51368,CUST-19179,Website
UK-2026-104915,2026-06-19,North,Gurugram,Cotton Kurta Set,Fashion,1,1313,1313,CUST-64137,Website
UK-2026-102125,2026-03-13,South,Chennai,Non-Stick Cookware Set,Home & Kitchen,1,2976,2976,CUST-30081,App
UK-2026-101900,2026-03-17,West,Surat,Foldable Treadmill T2,Sports,1,24777,24777,CUST-74477,Website
UK-2026-104233,2026-06-11,West,Surat,Dinner Set 24pc,Home & Kitchen,1,2423,2423,CUST-32955,App
UK-2026-101757,2026-03-29,South,Kochi,Face Wash Combo,Beauty,2,464,928,CUST-86806,App
UK-2026-103200,2026-05-29,North,Chandigarh,Gym Gloves,Sports,1,514,514,CUST-41090,App
UK-2026-100357,2026-01-16,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,1,1333,1333,CUST-58973,Website
UK-2026-100630,2026-01-30,North,Gurugram,Vitamin C Serum,Beauty,2,679,1358,CUST-80683,Marketplace
UK-2026-104039,2026-06-10,East,Guwahati,Adjustable Dumbbells 15kg,Sports,2,5092,10184,CUST-53566,App
UK-2026-100917,2026-02-02,East,Patna,Cycling Helmet,Sports,2,1557,3114,CUST-77571,Website
UK-2026-101760,2026-03-07,South,Hyderabad,Cotton Kurta Set,Fashion,1,1272,1272,CUST-14282,Marketplace
UK-2026-101594,2026-03-17,North,Noida,Noise-Cancelling Headphones,Electronics,1,8751,8751,CUST-23635,App
UK-2026-102039,2026-03-15,West,Mumbai,Ethnic Dupatta,Fashion,2,482,964,CUST-86292,App
UK-2026-104408,2026-06-20,East,Bhubaneswar,Yoga Mat Pro,Sports,1,1173,1173,CUST-15644,Website
UK-2026-102956,2026-04-25,South,Chennai,Silk Saree,Fashion,2,3541,7082,CUST-76111,App
UK-2026-104507,2026-06-05,Central,Raipur,Dinner Set 24pc,Home & Kitchen,1,2450,2450,CUST-38493,App
UK-2026-104206,2026-06-05,East,Kolkata,Air Fryer 5L,Home & Kitchen,2,5357,10714,CUST-56357,App
UK-2026-103265,2026-05-03,South,Bengaluru,Cycling Helmet,Sports,1,1563,1563,CUST-71648,Website
UK-2026-102100,2026-03-03,West,Ahmedabad,Cricket Bat English Willow,Sports,2,8752,17504,CUST-83842,App
UK-2026-103840,2026-05-30,East,Patna,Bluetooth Speaker Mini,Electronics,1,1490,1490,CUST-42689,Marketplace
UK-2026-101723,2026-03-21,Central,Indore,Robot Vacuum R7,Home & Kitchen,1,19546,19546,CUST-88117,Marketplace
UK-2026-100348,2026-01-27,South,Bengaluru,Mirrorless Camera Lite,Electronics,1,30117,30117,CUST-35126,Website
UK-2026-103224,2026-05-04,South,Kochi,Football Size 5,Sports,1,939,939,CUST-86892,App
UK-2026-100242,2026-01-09,South,Bengaluru,Ethnic Dupatta,Fashion,1,496,496,CUST-10767,App
UK-2026-104273,2026-06-23,Central,Bhopal,Cricket Bat English Willow,Sports,1,8714,8714,CUST-33353,App
UK-2026-100912,2026-02-22,North,Chandigarh,Ultrabook Air 14,Electronics,1,30279,30279,CUST-12789,Website
UK-2026-100203,2026-01-08,South,Kochi,Noise-Cancelling Headphones,Electronics,1,9241,9241,CUST-67396,App
UK-2026-101787,2026-03-27,West,Mumbai,Silk Saree,Fashion,4,3474,13896,CUST-75248,Website
UK-2026-101230,2026-02-20,South,Chennai,Wireless Earbuds Pro,Electronics,2,2922,5844,CUST-82605,App
UK-2026-102397,2026-04-04,South,Kochi,Makeup Brush Set,Beauty,1,1282,1282,CUST-34284,Website
UK-2026-104061,2026-06-29,East,Bhubaneswar,Leather Wallet,Fashion,2,874,1748,CUST-22684,Marketplace
UK-2026-103288,2026-05-03,East,Guwahati,Cricket Bat English Willow,Sports,2,9332,18664,CUST-69091,App
UK-2026-103429,2026-05-01,North,Delhi,Ethnic Dupatta,Fashion,1,515,515,CUST-48430,Website
UK-2026-103475,2026-05-10,North,Noida,Running Sneakers,Fashion,1,2937,2937,CUST-33669,Website
UK-2026-100549,2026-01-09,North,Chandigarh,Air Fryer 5L,Home & Kitchen,1,5314,5314,CUST-54148,Website
UK-2026-104086,2026-06-08,North,Gurugram,43-inch Smart TV,Electronics,1,26504,26504,CUST-40047,Marketplace
UK-2026-102758,2026-04-07,South,Kochi,Cricket Bat English Willow,Sports,1,9177,9177,CUST-33929,App
UK-2026-100958,2026-02-19,West,Surat,Air Fryer 5L,Home & Kitchen,1,5746,5746,CUST-49787,Website
UK-2026-101163,2026-02-20,North,Gurugram,Ethnic Dupatta,Fashion,1,510,510,CUST-96315,Website
UK-2026-102672,2026-04-07,West,Ahmedabad,Bluetooth Speaker Mini,Electronics,1,1564,1564,CUST-78168,App
UK-2026-104113,2026-06-24,Central,Bhopal,Noise-Cancelling Headphones,Electronics,1,9233,9233,CUST-88901,Website
UK-2026-100157,2026-01-11,West,Ahmedabad,Wireless Earbuds Pro,Electronics,1,3120,3120,CUST-73263,Marketplace
UK-2026-100494,2026-01-20,East,Bhubaneswar,Power Bank 20000mAh,Electronics,1,1839,1839,CUST-46954,Website
UK-2026-101582,2026-03-14,North,Chandigarh,Cricket Bat English Willow,Sports,1,9083,9083,CUST-76369,Marketplace
UK-2026-102136,2026-03-10,South,Chennai,Cycling Helmet,Sports,1,1610,1610,CUST-95993,App
UK-2026-104554,2026-06-28,West,Ahmedabad,Modern Wall Clock,Home & Kitchen,3,767,2301,CUST-33312,App
UK-2026-103716,2026-05-13,West,Surat,Slim Fit Jeans,Fashion,1,1661,1661,CUST-67862,Website
UK-2026-104410,2026-06-27,South,Kochi,Cotton Kurta Set,Fashion,1,1337,1337,CUST-44042,App
